,AAsubid,DMSBeh1_AbsLoad01_Acc,DMSBeh1_AbsLoad01_NResp,DMSBeh1_AbsLoad01_RT,DMSBeh1_AbsLoad02_Acc,DMSBeh1_AbsLoad02_NResp,DMSBeh1_AbsLoad02_RT,DMSBeh1_AbsLoad03_Acc,DMSBeh1_AbsLoad03_NResp,DMSBeh1_AbsLoad03_RT,DMSBeh1_AbsLoad04_Acc,DMSBeh1_AbsLoad04_NResp,DMSBeh1_AbsLoad04_RT,DMSBeh1_AbsLoad05_Acc,DMSBeh1_AbsLoad05_NResp,DMSBeh1_AbsLoad05_RT,DMSBeh1_AbsLoad06_Acc,DMSBeh1_AbsLoad06_NResp,DMSBeh1_AbsLoad06_RT,DMSBeh1_AbsLoad07_Acc,DMSBeh1_AbsLoad07_NResp,DMSBeh1_AbsLoad07_RT,DMSBeh1_AbsLoad08_Acc,DMSBeh1_AbsLoad08_NResp,DMSBeh1_AbsLoad08_RT,DMSBeh1_AbsLoad09_Acc,DMSBeh1_AbsLoad09_NResp,DMSBeh1_AbsLoad09_RT,DMSBeh1_Cap,DMSBeh1_RelLoad01_Acc,DMSBeh1_RelLoad01_NResp,DMSBeh1_RelLoad01_RT,DMSBeh1_RelLoad02_Acc,DMSBeh1_RelLoad02_NResp,DMSBeh1_RelLoad02_RT,DMSBeh1_RelLoad03_Acc,DMSBeh1_RelLoad03_NResp,DMSBeh1_RelLoad03_RT,DMSBeh1_RelLoad04_Acc,DMSBeh1_RelLoad04_NResp,DMSBeh1_RelLoad04_RT,DMSBeh1_RelLoad05_Acc,DMSBeh1_RelLoad05_NResp,DMSBeh1_RelLoad05_RT,DMSBeh1_RelLoad06_Acc,DMSBeh1_RelLoad06_NResp,DMSBeh1_RelLoad06_RT,FRTBeh1_AbsLoad01_Acc,FRTBeh1_AbsLoad01_NResp,FRTBeh1_AbsLoad01_RT,FRTBeh1_AbsLoad02_Acc,FRTBeh1_AbsLoad02_NResp,FRTBeh1_AbsLoad02_RT,FRTBeh1_AbsLoad03_Acc,FRTBeh1_AbsLoad03_NResp,FRTBeh1_AbsLoad03_RT,FRTBeh1_AbsLoad04_Acc,FRTBeh1_AbsLoad04_NResp,FRTBeh1_AbsLoad04_RT,FRTBeh1_AbsLoad05_Acc,FRTBeh1_AbsLoad05_NResp,FRTBeh1_AbsLoad05_RT,FRTBeh1_Cap,FRTBeh1_RelLoad01_Acc,FRTBeh1_RelLoad01_NResp,FRTBeh1_RelLoad01_RT,FRTBeh1_RelLoad02_Acc,FRTBeh1_RelLoad02_NResp,FRTBeh1_RelLoad02_RT,FRTBeh1_RelLoad03_Acc,FRTBeh1_RelLoad03_NResp,FRTBeh1_RelLoad03_RT,FRTBeh1_RelLoad04_Acc,FRTBeh1_RelLoad04_NResp,FRTBeh1_RelLoad04_RT,FRTBeh1_RelLoad05_Acc,FRTBeh1_RelLoad05_NResp,FRTBeh1_RelLoad05_RT,FRTBeh1_RelLoad06_Acc,FRTBeh1_RelLoad06_NResp,FRTBeh1_RelLoad06_RT,eduSM,sex,BDIscore,GDSscore,FOSC,PAAerobic,PABicycling,PAJogging,PALapSwim,PALowIntensity,PARunning,PATennis,PAWalkHike,CardSort_AllAcc,CardSort_AllRT,CardSort_CompScore,CardSort_RawScore,CardSort_RepAcc,CardSort_RepRT,CardSort_SwiAcc,CardSort_SwiRT,CardSort_corScore,CardSort_uncScore,Flanker_AllAcc,Flanker_AllRT,Flanker_CompScore,Flanker_ConAcc,Flanker_ConRT,Flanker_IncAcc,Flanker_IncRT,Flanker_RawScore,Flanker_corScore,Flanker_uncScore,ListSort_RawScore,ListSort_corScore,ListSort_uncScore,OralRead_Theta,OralRead_corScore,OralRead_uncScore,PattComp_RawScore,PattComp_corScore,PattComp_uncScore,PictSeq_RawScore,PictSeq_Theta,PictSeq_corScore,PictSeq_uncScore,PictVocab_Theta,PictVocab_corScore,PictVocab_uncScore
29,11101054,1.0,6.0,2.3306659857433334,1.0,6.0,2.2005337079366667,,,,1.0,6.0,1.9141949812558334,1.0,6.0,1.0081841945655,,,,1.0,6.0,1.4668761889133333,1.0,6.0,1.3418829441088336,,,,6.8182,1.0,6.0,2.3306659857433334,1.0,6.0,2.2005337079366667,1.0,6.0,1.9141949812558334,1.0,6.0,1.0081841945655,1.0,6.0,1.4668761889133333,1.0,6.0,1.3418829441088336,,,,,,,,,,,,,,,,0.45,0.75,12.0,1.683728694916,1.0,12.0,1.6020048459383334,1.0,12.0,1.7563376824057506,0.9166666666666666,12.0,1.9575086633358334,0.6666666666666666,12.0,1.814665599303818,0.4166666666666667,12.0,1.8306048313774996,13.0,1.0,8.0,-9999.0,16.0,0.16666666666666666,0.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.3333333333333333,0.9666666666666667,0.49062833333333344,9.39,29.0,0.9565217391304348,0.47681456521739135,1.0,0.5360164285714285,112.0,115.0,1.0,0.5854234499999998,9.32,1.0,0.5027666666666667,1.0,0.709408625,20.0,102.0,110.0,20.0,107.0,113.0,6.602,113.0,111.0,45.0,90.0,103.0,16.0,-0.324,93.0,106.0,5.171,114.0,107.0
30,11101007,1.0,6.0,0.8641376495363334,1.0,6.0,0.7055979967121667,0.8333333333333334,6.0,0.9893084049222001,,,,1.0,6.0,1.0059854189553332,0.8333333333333334,6.0,1.1360402584068001,0.6666666666666666,6.0,1.4893247286483335,,,,,,,6.3636,1.0,6.0,0.8641376495363334,1.0,6.0,0.7055979967121667,0.8333333333333334,6.0,0.9893084049222001,1.0,6.0,1.0059854189553332,0.8333333333333334,6.0,1.1360402584068001,0.6666666666666666,6.0,1.4893247286483335,,,,,,,,,,,,,,,,0.46,0.75,12.0,1.3200317296114543,1.0,12.0,1.1347229480755001,1.0,12.0,1.1227795680365,0.75,12.0,1.6108396486809091,0.8333333333333334,12.0,1.4020588000617498,0.6666666666666666,12.0,1.686805139889091,14.0,2.0,1.0,-9999.0,1.5,7.0,7.0,2.5,0.0,2.5,0.0,1.5,7.0,0.9333333333333333,0.6396815666666668,8.72,28.0,1.0,0.5528104347826087,0.7142857142857143,0.9251152857142858,95.0,109.0,1.0,0.5966593,8.69,1.0,0.5764899166666667,1.0,0.626913375,20.0,86.0,104.0,16.0,86.0,97.0,5.016,107.0,106.0,56.0,118.0,126.0,11.0,-0.7170000000000001,88.0,100.0,3.858,103.0,101.0
31,11101038,1.0,6.0,0.6698025067648333,1.0,6.0,0.6946494181949999,,,,0.8333333333333334,6.0,0.7443697452543333,,,,1.0,6.0,1.0586554606751666,,,,0.8333333333333334,6.0,1.0671736796691667,0.6666666666666666,6.0,1.233620802562,7.6667,1.0,6.0,0.6698025067648333,1.0,6.0,0.6946494181949999,0.8333333333333334,6.0,0.7443697452543333,1.0,6.0,1.0586554606751666,0.8333333333333334,6.0,1.0671736796691667,0.6666666666666666,6.0,1.233620802562,,,,,,,,,,,,,,,,0.39,0.8333333333333334,12.0,1.7629373272249997,0.9166666666666666,12.0,1.7102459271766666,1.0,12.0,1.5612210830041666,0.75,12.0,1.5489453835914544,0.9166666666666666,12.0,1.55606375138,1.0,12.0,1.7365962266933332,13.0,1.0,8.0,-9999.0,3.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4.5,1.0,0.7452009333333334,8.12,30.0,1.0,0.7268510869565218,1.0,0.8054932857142857,84.0,104.0,1.0,0.9546241,7.43,1.0,0.9155113333333333,1.0,1.0132932499999998,20.0,64.0,91.0,18.0,97.0,105.0,7.897,124.0,115.0,53.0,107.0,120.0,11.0,-0.478,93.0,103.0,3.3339999999999996,96.0,98.0
32,11101031,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,,,,,,,,,,,,,8.5,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,,,,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,0.575,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,,,,16.0,2.0,0.0,-9999.0,1.5,0.0,1.0,0.0,0.0,1.0,0.0,1.0,4.5,1.0,0.7102476666666665,7.57,30.0,1.0,0.6610626086956523,1.0,0.8718557142857144,74.0,99.0,1.0,0.5236511,9.12,1.0,0.5131683333333333,1.0,0.53937525,20.0,99.0,108.0,23.0,124.0,124.0,6.353,112.0,110.0,52.0,109.0,117.0,15.0,-0.099,100.0,109.0,6.229,117.0,112.0
33,11101036,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,,,,,,,,,,,,,4.8333,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,,,,,,,,,,,,,,,,,,,0.43,0.8333333333333334,12.0,1.5684434283854543,1.0,12.0,1.3701095779729169,0.8333333333333334,12.0,1.6670612638653637,0.9166666666666666,12.0,1.6588809291525832,0.8333333333333334,12.0,1.7365479252559093,0.75,12.0,1.89810909827575,12.0,1.0,19.0,-9999.0,7.0,0.0,0.0,0.0,0.0,1.5,0.0,0.0,1.5,1.0,0.7747472999999999,8.87,30.0,1.0,0.8110151304347825,1.0,0.6555815714285714,100.0,110.0,1.0,0.7979008499999999,8.0,1.0,0.7910856666666666,1.0,0.8081236249999999,20.0,74.0,97.0,13.0,75.0,86.0,1.9,84.0,97.0,42.0,78.0,97.0,23.0,0.62,108.0,121.0,3.833,104.0,100.0
34,11101009,1.0,6.0,0.8078491290415001,1.0,6.0,0.8310806751256669,,,,1.0,6.0,0.9165676832201667,0.8333333333333334,6.0,0.8006137609481666,,,,0.6666666666666666,6.0,0.9499458074563334,0.5,6.0,0.8888671398166667,,,,7.25,1.0,6.0,0.8078491290415001,1.0,6.0,0.8310806751256669,1.0,6.0,0.9165676832201667,0.8333333333333334,6.0,0.8006137609481666,0.6666666666666666,6.0,0.9499458074563334,0.5,6.0,0.8888671398166667,,,,,,,,,,,,,,,,0.24,0.75,12.0,1.6491197745007498,0.9166666666666666,12.0,1.3988421956703334,0.9166666666666666,12.0,1.2669668414372726,0.9166666666666666,12.0,1.59922450780825,0.9166666666666666,12.0,1.6377583633772728,0.8333333333333334,12.0,1.6860860784848333,14.0,1.0,19.0,-9999.0,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,1.0,0.7135280666666667,8.2,30.0,1.0,0.6434712173913044,1.0,0.9437148571428572,89.0,104.0,1.0,0.69108155,8.35,1.0,0.6793303333333333,1.0,0.7087083750000001,20.0,80.0,101.0,17.0,91.0,101.0,5.052,107.0,106.0,61.0,129.0,136.0,16.0,-0.611,93.0,101.0,4.535,108.0,104.0
35,11101072,1.0,6.0,1.0895673433938333,1.0,6.0,1.3783947229383333,,,,1.0,6.0,1.5200502077733333,,,,1.0,6.0,1.422945022583333,,,,0.6666666666666666,6.0,1.9228723843883335,0.5,6.0,1.91965329647,7.9,1.0,6.0,1.0895673433938333,1.0,6.0,1.3783947229383333,1.0,6.0,1.5200502077733333,1.0,6.0,1.422945022583333,0.6666666666666666,6.0,1.9228723843883335,0.5,6.0,1.91965329647,,,,,,,,,,,,,,,,0.2,0.5,12.0,2.359465735297143,0.9166666666666666,12.0,1.9884086738927274,0.6666666666666666,12.0,2.1630939112766665,0.6666666666666666,12.0,2.346801519394166,0.75,12.0,2.2245527397499996,0.8333333333333334,12.0,2.3238260746010004,12.0,1.0,-9999.0,0.0,3.5,4.5,-9999.0,0.0,0.0,2.5,0.0,0.0,0.3333333333333333,0.9666666666666667,0.5393343999999999,9.0,29.0,1.0,0.523693,0.8571428571428571,0.5907275714285714,141.0,111.0,1.0,0.7719955500000001,7.97,1.0,0.7149260833333334,1.0,0.85759975,20.0,104.0,97.0,19.0,127.0,109.0,8.593,121.0,117.0,42.0,113.0,97.0,5.0,-1.4080000000000001,98.0,89.0,9.761000000000001,128.0,129.0
36,11101043,1.0,6.0,0.6082361539201666,1.0,6.0,0.9089620113369999,1.0,6.0,0.9781256914153333,,,,1.0,6.0,0.9865506887443334,1.0,6.0,1.183724681536,0.8333333333333334,6.0,1.433619221053,,,,,,,5.5625,1.0,6.0,0.6082361539201666,1.0,6.0,0.9089620113369999,1.0,6.0,0.9781256914153333,1.0,6.0,0.9865506887443334,1.0,6.0,1.183724681536,0.8333333333333334,6.0,1.433619221053,,,,,,,,,,,,,,,,0.475,0.9166666666666666,12.0,1.7208772897716667,0.8333333333333334,12.0,1.3306544260522728,1.0,12.0,1.6574779351566666,0.75,12.0,1.7435674071308336,0.75,12.0,1.8311460812891667,0.75,12.0,2.1286630392069994,12.0,1.0,1.0,-9999.0,12.0,0.3333333333333333,0.0,0.3333333333333333,0.0,1.0,0.0,0.0,1.5,1.0,0.7166921333333334,8.5,30.0,1.0,0.6978577826086957,1.0,0.7785764285714285,88.0,107.0,1.0,0.7197011000000001,8.17,1.0,0.7024102499999999,1.0,0.745637375,20.0,74.0,99.0,22.0,117.0,120.0,9.149,136.0,118.0,49.0,95.0,111.0,7.0,-0.927,87.0,96.0,4.602,110.0,104.0
37,111101001,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,,,,,,,,,,,,,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,,,,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38,11101044,1.0,6.0,1.1613886753718334,1.0,6.0,0.8495034774139999,,,,1.0,6.0,1.0031148195273334,1.0,6.0,0.7919991811116667,,,,1.0,6.0,1.1853476762783333,0.6666666666666666,6.0,1.4638965924576668,,,,7.2,1.0,6.0,1.1613886753718334,1.0,6.0,0.8495034774139999,1.0,6.0,1.0031148195273334,1.0,6.0,0.7919991811116667,1.0,6.0,1.1853476762783333,0.6666666666666666,6.0,1.4638965924576668,,,,,,,,,,,,,,,,0.565,0.8333333333333334,12.0,1.4339190522824168,1.0,12.0,1.2450867493948334,1.0,12.0,1.2364718516669166,1.0,12.0,1.0964817404745,0.75,12.0,1.9436445633575001,0.5833333333333334,12.0,1.3755074739464164,12.0,1.0,4.0,-9999.0,1.5,1.0,0.16666666666666666,0.0,0.0,0.16666666666666666,0.3333333333333333,0.0,0.16666666666666666,1.0,0.6021219333333332,9.17,30.0,1.0,0.6209487826086956,1.0,0.5402622857142857,105.0,113.0,1.0,0.55756565,9.03,1.0,0.5296536666666667,1.0,0.5994336250000001,20.0,96.0,108.0,16.0,85.0,97.0,4.322,101.0,104.0,48.0,95.0,109.0,22.0,0.23199999999999998,102.0,115.0,1.34,81.0,89.0
39,11101010,0.6666666666666666,6.0,2.6540594696992503,0.3333333333333333,6.0,7.003027240438333,,,,1.0,6.0,1.0559296607961668,1.0,6.0,1.5279552936553333,,,,0.5,6.0,1.644874334335,1.0,6.0,1.1055281559631667,,,,7.4444,0.6666666666666666,6.0,2.6540594696992503,0.3333333333333333,6.0,7.003027240438333,1.0,6.0,1.0559296607961668,1.0,6.0,1.5279552936553333,0.5,6.0,1.644874334335,1.0,6.0,1.1055281559631667,,,,,,,,,,,,,,,,0.515,0.75,12.0,1.420339870452,0.8333333333333334,12.0,1.53220317760975,1.0,12.0,1.3935313820825002,0.9166666666666666,12.0,1.548848715694909,0.75,12.0,1.9156832911745454,0.5,12.0,1.9521289088501819,17.0,1.0,20.0,-9999.0,3.5,0.0,0.0,0.16666666666666666,0.0,0.0,0.0,0.0,4.5,1.0,0.7325784666666667,7.95,30.0,1.0,0.7418131739130436,1.0,0.7022358571428571,85.0,102.0,1.0,0.49379254999999994,9.23,1.0,0.4715260833333334,1.0,0.52719225,20.0,104.0,110.0,14.0,75.0,90.0,5.013999999999999,107.0,106.0,55.0,114.0,124.0,31.0,1.5530000000000002,137.0,136.0,1.926,83.0,91.0
40,11101028,1.0,6.0,1.0523281892138334,0.8333333333333334,6.0,1.0365913867966001,,,,1.0,6.0,1.2671599388121666,,,,1.0,6.0,1.6449094613393334,,,,1.0,6.0,1.7115745941783336,0.6666666666666666,6.0,2.027842322985,8.5,1.0,6.0,1.0523281892138334,0.8333333333333334,6.0,1.0365913867966001,1.0,6.0,1.2671599388121666,1.0,6.0,1.6449094613393334,1.0,6.0,1.7115745941783336,0.6666666666666666,6.0,2.027842322985,,,,,,,,,,,,,,,,0.34,0.5833333333333334,12.0,2.1371248245250003,0.8333333333333334,12.0,1.8980590105066666,0.5833333333333334,12.0,1.9563747752790912,0.4166666666666667,12.0,1.8037714958183335,0.5833333333333334,12.0,1.9553731918329997,0.4166666666666667,12.0,2.318710374833,14.0,2.0,37.0,-9999.0,-8888.0,0.3333333333333333,0.0,1.0,0.0,0.0,0.3333333333333333,0.0,2.5,0.9333333333333333,0.6733187666666666,8.59,28.0,1.0,0.6766157826086955,0.7142857142857143,0.6624857142857143,96.0,108.0,1.0,0.72656695,8.33,1.0,0.7007832499999999,1.0,0.7652425,20.0,81.0,100.0,17.0,91.0,101.0,4.14,101.0,104.0,20.0,35.0,55.0,23.0,0.62,109.0,121.0,2.114,84.0,92.0
41,11101017,1.0,6.0,0.750369310379,1.0,6.0,1.1532391707108334,,,,1.0,6.0,1.2086714506133334,0.6666666666666666,6.0,1.5248626867916668,,,,0.8333333333333334,6.0,1.5449965397516665,0.8333333333333334,6.0,1.6756464640321667,,,,7.0,1.0,6.0,0.750369310379,1.0,6.0,1.1532391707108334,1.0,6.0,1.2086714506133334,0.6666666666666666,6.0,1.5248626867916668,0.8333333333333334,6.0,1.5449965397516665,0.8333333333333334,6.0,1.6756464640321667,,,,,,,,,,,,,,,,0.28,0.5833333333333334,12.0,1.9592372937627274,0.6666666666666666,12.0,1.8703752864490908,0.5833333333333334,12.0,1.8688118241045453,0.6666666666666666,12.0,1.7126510143263638,0.6666666666666666,12.0,1.8276142640554545,0.5,12.0,1.7232962088158184,20.0,1.0,-9999.0,0.0,16.0,1.0,0.0,0.0,0.0,2.5,0.0,0.0,4.5,0.9666666666666667,0.9557540333333333,7.69,29.0,0.9565217391304348,0.9560336521739131,1.0,0.9548352857142856,110.0,100.0,1.0,0.95684765,7.38,1.0,0.9148744999999998,1.0,1.019807375,20.0,89.0,91.0,18.0,118.0,105.0,8.025,117.0,115.0,36.0,96.0,84.0,11.0,-0.782,108.0,99.0,8.517000000000001,120.0,123.0
42,11101021,1.0,6.0,0.7614661852508333,1.0,6.0,0.9863816102334999,,,,0.6666666666666666,6.0,1.5249196688320001,0.8333333333333334,6.0,1.1783383289971667,,,,0.6666666666666666,6.0,1.0420264403028332,0.8333333333333334,6.0,1.40023179849,,,,7.375,1.0,6.0,0.7614661852508333,1.0,6.0,0.9863816102334999,0.6666666666666666,6.0,1.5249196688320001,0.8333333333333334,6.0,1.1783383289971667,0.6666666666666666,6.0,1.0420264403028332,0.8333333333333334,6.0,1.40023179849,,,,,,,,,,,,,,,,0.105,0.75,12.0,1.4398846626276363,1.0,12.0,1.2601322730379165,0.9166666666666666,12.0,1.5821703473730002,0.75,12.0,1.6063393462784545,0.9166666666666666,12.0,1.5034568508466668,1.0,12.0,1.3742915987971667,12.0,2.0,30.0,-9999.0,1.5,1.5,0.3333333333333333,0.3333333333333333,0.0,1.5,0.0,0.0,7.0,0.9666666666666667,0.5991783,8.65,29.0,1.0,0.5860921304347827,0.8571428571428571,0.6421757142857142,94.0,108.0,1.0,0.6357146000000002,8.71,1.0,0.6211346666666666,1.0,0.6575845,20.0,85.0,104.0,19.0,101.0,109.0,2.943,89.0,100.0,49.0,95.0,111.0,22.0,0.56,108.0,120.0,2.386,93.0,94.0
43,11101019,1.0,6.0,1.022718032199667,1.0,6.0,0.8528267939878335,,,,1.0,6.0,1.03653371334,,,,1.0,6.0,1.1477341651915,,,,0.5,6.0,1.0253779888163332,0.8333333333333334,6.0,1.6261876106254,8.375,1.0,6.0,1.022718032199667,1.0,6.0,0.8528267939878335,1.0,6.0,1.03653371334,1.0,6.0,1.1477341651915,0.5,6.0,1.0253779888163332,0.8333333333333334,6.0,1.6261876106254,,,,,,,,,,,,,,,,0.315,0.5833333333333334,12.0,1.37715391317975,1.0,12.0,1.3393572171525834,1.0,12.0,1.5494075218849999,0.6666666666666666,12.0,1.7848799662141817,0.75,12.0,1.2198966542873335,1.0,12.0,1.5812483231249999,14.0,2.0,5.0,-9999.0,7.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.0,0.0,4.5,1.0,0.41212553333333335,9.82,30.0,1.0,0.40922617391304345,1.0,0.4216519999999999,118.0,119.0,1.0,0.4872358,9.21,1.0,0.4754661666666667,1.0,0.5048902500000001,20.0,102.0,109.0,21.0,112.0,117.0,7.936,124.0,115.0,43.0,85.0,99.0,31.0,1.5530000000000002,135.0,136.0,4.242,103.0,102.0
44,11101026,0.8333333333333334,6.0,0.8918949762971667,1.0,6.0,0.7392497062683333,1.0,6.0,0.6722898483276666,,,,1.0,6.0,0.9420921405153333,0.6666666666666666,6.0,1.0615061521528333,1.0,6.0,0.9142830371859999,,,,,,,6.1111,0.8333333333333334,6.0,0.8918949762971667,1.0,6.0,0.7392497062683333,1.0,6.0,0.6722898483276666,1.0,6.0,0.9420921405153333,0.6666666666666666,6.0,1.0615061521528333,1.0,6.0,0.9142830371859999,,,,,,,,,,,,,,,,0.445,1.0,12.0,1.5990067124369167,1.0,12.0,1.4270771145809167,0.9166666666666666,12.0,1.3003624569294545,0.75,12.0,1.4306126941331818,0.9166666666666666,12.0,1.6230225364362498,0.4166666666666667,12.0,1.7977657318109168,12.0,1.0,10.0,-9999.0,3.5,1.0,0.0,1.0,1.0,0.16666666666666666,1.5,0.0,4.5,0.9666666666666667,0.25597806666666667,9.88,29.0,1.0,0.2612966956521739,0.8571428571428571,0.23850257142857148,122.0,119.0,1.0,0.44868355,9.25,1.0,0.40738266666666667,1.0,0.510634875,20.0,101.0,110.0,18.0,96.0,105.0,8.003,125.0,115.0,63.0,133.0,140.0,22.0,0.23199999999999998,102.0,115.0,3.365,99.0,98.0
45,11101045,1.0,6.0,0.6858226855595001,1.0,6.0,0.9361838499699999,1.0,6.0,0.8450656334559999,,,,0.8333333333333334,6.0,0.8916998306911667,0.8333333333333334,6.0,0.7589365243911668,1.0,6.0,0.7611515522008333,,,,,,,5.8,1.0,6.0,0.6858226855595001,1.0,6.0,0.9361838499699999,1.0,6.0,0.8450656334559999,0.8333333333333334,6.0,0.8916998306911667,0.8333333333333334,6.0,0.7589365243911668,1.0,6.0,0.7611515522008333,,,,,,,,,,,,,,,,0.475,0.75,12.0,1.6881175637239167,0.9166666666666666,12.0,1.5950656135875,1.0,12.0,1.6188195943841668,0.75,12.0,1.7005955974261668,0.5833333333333334,12.0,1.7842799425130833,0.5833333333333334,12.0,1.8354532718675,12.0,1.0,0.0,-9999.0,3.5,0.0,0.0,0.0,0.0,0.0,0.0,2.5,0.16666666666666666,0.9666666666666667,0.6480798,8.14,29.0,1.0,0.637113347826087,0.8571428571428571,0.6841124285714286,83.0,104.0,1.0,0.61777155,8.38,1.0,0.556714,1.0,0.709357875,20.0,80.0,101.0,23.0,123.0,124.0,7.207999999999999,119.0,113.0,61.0,128.0,136.0,10.0,-1.0290000000000001,87.0,95.0,4.8469999999999995,110.0,105.0
46,11101042,1.0,6.0,0.6443284749985,1.0,6.0,0.7197775840760001,,,,1.0,6.0,0.8476469914119998,,,,1.0,6.0,1.0087399880098333,,,,0.8333333333333334,6.0,0.782824675242,1.0,6.0,0.939285953839,8.25,1.0,6.0,0.6443284749985,1.0,6.0,0.7197775840760001,1.0,6.0,0.8476469914119998,1.0,6.0,1.0087399880098333,0.8333333333333334,6.0,0.782824675242,1.0,6.0,0.939285953839,,,,,,,,,,,,,,,,0.52,0.8333333333333334,12.0,1.6975648836662727,0.9166666666666666,12.0,1.2142766912790834,0.9166666666666666,12.0,1.2494169473641665,0.9166666666666666,12.0,1.4323728481939166,0.75,12.0,1.5327363212900835,0.5833333333333334,12.0,1.72558949391,13.0,1.0,21.0,-9999.0,7.0,1.5,2.5,0.0,0.0,1.5,0.0,0.0,7.0,0.9666666666666667,0.4334395333333333,9.61,29.0,0.9565217391304348,0.4364526521739131,1.0,0.42353928571428573,112.0,117.0,1.0,0.38003010000000004,9.84,1.0,0.3524063333333334,1.0,0.42146575,20.0,118.0,116.0,17.0,91.0,101.0,8.538,130.0,117.0,65.0,134.0,145.0,13.0,-0.795,87.0,98.0,5.178999999999999,115.0,107.0
47,11101018,0.6666666666666666,6.0,1.017111460368,0.8333333333333334,6.0,1.1333901882171666,0.6666666666666666,6.0,1.516104364396,,,,1.0,6.0,1.3807636499411666,0.8333333333333334,6.0,1.0697615146623332,0.8333333333333334,6.0,1.2476851145426666,,,,,,,6.3077,0.6666666666666666,6.0,1.017111460368,0.8333333333333334,6.0,1.1333901882171666,0.6666666666666666,6.0,1.516104364396,1.0,6.0,1.3807636499411666,0.8333333333333334,6.0,1.0697615146623332,0.8333333333333334,6.0,1.2476851145426666,,,,,,,,,,,,,,,,0.39,0.4166666666666667,12.0,1.1169274286792727,0.6666666666666666,12.0,1.4600403507548334,0.5833333333333334,12.0,0.9354269305864168,0.5833333333333334,12.0,1.2786043484993335,0.5,12.0,0.9799414475761669,0.6666666666666666,12.0,1.2325280904774167,14.0,2.0,4.0,-9999.0,7.0,0.16666666666666666,0.0,1.0,0.0,0.3333333333333333,0.0,0.0,2.5,0.8,0.8792520666666667,6.39,24.0,1.0,0.862792,0.14285714285714285,0.9333351428571428,62.0,88.0,1.0,0.67441045,8.36,1.0,0.6551732499999999,1.0,0.70326625,20.0,81.0,101.0,18.0,97.0,105.0,7.021,118.0,112.0,34.0,63.0,80.0,6.0,-1.429,78.0,88.0,5.267,113.0,107.0
